,alpha_c,transpiration
2005-03-06,0.7869364619255066,1.8509821731677125
2005-03-07,0.7978975772857666,1.5645783136908988
2005-03-08,0.8028621673583984,1.610525845665859
2005-03-09,0.7766052484512329,2.444851355725062
2005-03-10,0.814936637878418,2.628044510441566
2005-03-11,0.691228449344635,2.5823643139292263
2005-03-12,0.6054514646530151,1.7227207493456826
2005-03-13,0.5855259299278259,2.158852435847114
2005-03-14,0.6144021153450012,2.2333142077185024
2005-03-15,0.813690721988678,2.0333163998754133
2005-03-16,0.8311707377433777,1.6647806023386047
2005-03-17,0.8431699275970459,1.320736378588327
2005-03-18,0.810848593711853,1.4386432267009646
2005-03-19,0.7508999109268188,1.7703877413818694
2005-03-20,0.7527071833610535,2.127040916381858
2005-03-21,0.8203291893005371,2.2950110115996734
2005-03-22,0.8925913572311401,2.0641313384025026
2005-03-23,0.9126002192497253,1.8362748253998542
2005-03-24,0.8899007439613342,1.9276737851175445
2005-03-25,0.9079951643943787,1.3406192418981133
2005-03-26,0.8770819902420044,2.2150030097647093
2005-03-27,0.8748813271522522,2.39037485408786
2005-03-28,0.924547016620636,1.9637111264342741
2005-03-29,0.9034306406974792,1.1824840555540448
2005-03-30,0.7397316694259644,1.919463016770562
2005-03-31,0.7125557661056519,1.9241503137582225
2005-04-01,0.6362894773483276,1.765366667636721
2005-04-02,0.5775518417358398,1.407766841776516
2005-04-03,0.845947802066803,1.1332364469741658
2005-04-04,0.8553152084350586,1.8440448629776673
2005-04-05,0.7947516441345215,1.8546365014117834
2005-04-06,0.837212860584259,1.902155772469615
2005-04-07,0.8163558840751648,1.7870024375129148
2005-04-08,0.7168189287185669,1.6037228127321954
2005-04-09,0.6353569626808167,1.5420366158945693
2005-04-10,0.8011305332183838,1.8936516814769069
2005-04-11,0.8260964751243591,1.673735720503835
2005-04-12,0.8473497629165649,1.7471772081061054
2005-04-13,0.7487000226974487,1.7455017679734952
2005-04-14,0.7847217917442322,0.0555859762126588
2005-04-15,0.8254631161689758,0.9486093949664564
2005-04-16,0.7966471314430237,1.4791185366886677
2005-04-17,0.731276273727417,1.369568344229596
2005-04-18,0.8446395993232727,1.0177729431022415
2005-04-19,0.8271101713180542,0.6890177639144042
2005-04-20,0.8306218385696411,1.2237958503484445
2005-04-21,0.7901612520217896,1.4199872841681616
2005-04-22,0.7658568620681763,1.5169698876244007
2005-04-23,0.7185444235801697,1.2691618602263002
2005-04-24,0.7036310434341431,0.9297358946165886
2005-04-25,0.8171222805976868,1.1711231715072474
2005-04-26,0.8265523910522461,1.326968025449967
2005-04-27,0.7683207988739014,1.1251324233493827
2005-04-28,0.7465182542800903,1.2696017466425313
2005-04-29,0.8597413301467896,0.43731888020807874
2005-04-30,0.8625022768974304,1.1542221918472124
2005-05-01,0.824245810508728,0.5787417951551621
2005-05-02,0.7602165937423706,0.8283824513717795
2005-05-03,0.7324494123458862,1.0662348398035695
2005-05-04,0.7257404327392578,0.7515426182724908
2005-05-05,0.8519766926765442,0.5707845211178445
2005-05-06,0.8372517824172974,0.8357318970609489
2005-05-07,0.8542975187301636,0.9477907754335734
2005-05-08,0.8391297459602356,0.888244636239293
2005-05-09,0.8856725096702576,0.9437519164445184
2005-05-10,0.8905152082443237,1.0562388107338587
2005-05-11,0.9029446840286255,0.43022274750638617
2005-05-12,0.8993687629699707,1.0579857908174717
2005-05-13,0.8440380096435547,0.8614539007174219
2005-05-14,0.8182412981987,1.0510711329947415
2005-05-15,0.8425623178482056,1.1848092542195394
2005-05-16,0.8534161448478699,1.0120055366613439
2005-05-17,0.8545128703117371,0.7853197077842337
2005-05-18,0.8643308281898499,0.5499017690183265
2005-05-19,0.8500905632972717,0.6653293267780954
2005-05-20,0.8037375211715698,0.7928568361459383
2005-05-21,0.8698734641075134,0.592150155002633
2005-05-22,0.8526631593704224,0.7383140282113703
2005-05-23,0.8561479449272156,0.7873712631357827
2005-05-24,0.8341408967971802,0.8305909856447435
2005-05-25,0.8791570067405701,0.18315127644475412
2005-05-26,0.8807713389396667,0.9519254187175495
2005-05-27,0.8737343549728394,0.4296600532786231
2005-05-28,0.8791288137435913,0.06924289763535209
2005-05-29,3.582862138748169,0.1436302225741554
2005-05-30,3.457244873046875,0.16727090396495645
2005-05-31,3.4540975093841553,0.0893089029497134
2005-06-01,3.4351091384887695,0.12832691806853422
2005-06-02,0.897120475769043,0.4742060806547324
2005-06-03,0.8796260356903076,0.4765973186480654
2005-06-04,0.8795869946479797,0.5041186846686062
2005-06-05,0.8886065483093262,0.5840485374068113
2005-06-06,1.054648518562317,0.3843995514679755
2005-06-07,1.0520172119140625,0.28218325439244113
2005-06-08,1.0167973041534424,0.7892094944319084
2005-06-09,0.9962665438652039,0.6267438550977644
2005-06-10,0.724622368812561,0.2732274322635074
2005-06-11,0.726925253868103,0.10355601778340187
2005-06-12,0.7416828870773315,0.27060280053143954
2005-06-13,0.7197388410568237,0.37378909653652054
2005-06-14,1.1638474464416504,0.610625540862578
2005-06-15,1.1473143100738525,0.28371054818073177
2005-06-16,1.1517373323440552,0.5193237836871478
2005-06-17,1.165429711341858,0.2777566972467797
2005-06-18,0.7417675256729126,0.642590473069763
2005-06-19,0.7422550916671753,0.16933997378465435
2005-06-20,0.7528289556503296,0.24588696277155653
2005-06-21,0.7386674284934998,0.39500066028160685
2005-06-22,0.7040647268295288,0.38850448689098105
2005-06-23,0.7190217971801758,0.16389235411947614
2005-06-24,0.7307408452033997,0.1972025951942319
2005-06-25,0.7153096199035645,0.4048474675459012
2005-06-26,0.7292817831039429,0.1042336566495516
2005-06-27,0.7391029000282288,0.3842287426272342
2005-06-28,0.7369199395179749,0.26283403974251424
2005-06-29,0.7454994916915894,0.4331314803533784
2005-06-30,4.379363536834717,0.1076642207274115
2005-07-01,4.4092326164245605,0.09095872274269637
2005-07-02,4.28728723526001,0.31465342989900646
2005-07-03,4.376159191131592,0.27936487624303624
2005-07-04,0.7401757836341858,0.09931268705880358
2005-07-05,0.751160204410553,0.521288758260822
2005-07-06,0.7400285005569458,0.28837690981361136
2005-07-07,0.7477822303771973,0.5132854919179909
2005-07-08,0.8575506210327148,0.5080357760064811
2005-07-09,0.8598597049713135,0.2916469901839956
2005-07-10,0.8518286943435669,0.5345599655916785
2005-07-11,0.8611487150192261,0.6185702740230418
2005-07-12,3.9133050441741943,0.3930495253559811
2005-07-13,3.064785957336426,0.3414564920580683
2005-07-14,3.0617053508758545,0.27942371240855507
2005-07-15,3.857743740081787,0.36575320473477796
2005-07-16,1.179572582244873,0.1835609597334958
2005-07-17,1.206763505935669,0.43014434111127475
2005-07-18,1.2333402633666992,0.4895729215550248
2005-07-19,1.2612147331237793,0.537191552863239
2005-07-20,0.7132430076599121,0.38928258806809257
2005-07-21,0.7231932282447815,0.40236693388637645
2005-07-22,0.7220743894577026,0.5995017126103488
2005-07-23,0.7141029238700867,0.5744790190608452
2005-07-24,7.987170219421387,0.9270239266491708
2005-07-25,6.239782333374023,0.4421281721756695
2005-07-26,8.51034164428711,0.710581858893179
2005-07-27,8.394875526428223,0.7191067168798809
2005-07-28,0.7731527090072632,0.4173445776535376
2005-07-29,0.748396635055542,0.5514706545899787
2005-07-30,0.7694956064224243,0.4956179599278014
2005-07-31,0.7763983011245728,0.8486463327211548
2005-08-01,0.7192597389221191,0.39622549477197827
2005-08-02,0.7190388441085815,0.7181830391080135
2005-08-03,0.7189190983772278,0.9833423307001801
2005-08-04,0.6870858073234558,0.30614010692581445
2005-08-05,1.0807044506072998,0.6231992788727291
2005-08-06,1.0896230936050415,0.6607647434337858
2005-08-07,1.0745744705200195,0.3424878906765052
2005-08-08,1.0816758871078491,0.7862535516703955
2005-08-09,4.643388271331787,0.30990801301549387
2005-08-10,4.700006008148193,0.7012155799913942
2005-08-11,4.547706127166748,0.5515408037411679
2005-08-12,4.655172348022461,0.6753562543066096
2005-08-13,0.6737060546875,0.4021457838905049
2005-08-14,0.6625386476516724,0.46098006223792554
2005-08-15,0.6724296808242798,0.6988736793465722
2005-08-16,0.6622713804244995,0.7679978645194735
2005-08-17,0.6645638346672058,1.0187819037592327
2005-08-18,0.6362712383270264,0.9797987140152458
2005-08-19,0.6902387738227844,0.525379988975674
2005-08-20,0.644934356212616,0.5971622133798324
2005-08-21,0.8755745887756348,0.6938906241564611
2005-08-22,0.8812960386276245,0.8733711922278049
2005-08-23,0.9203715920448303,0.6452721923155824
2005-08-24,0.9403080940246582,1.1768311307864638
2005-08-25,0.7379544973373413,1.2985752598040288
2005-08-26,0.7453964948654175,0.992452141797671
2005-08-27,0.7353385090827942,1.0957880060838447
2005-08-28,0.7337245345115662,1.3414263626428793
2005-08-29,5.127449989318848,0.5307596822066007
2005-08-30,4.674351215362549,0.3977717277445484
2005-08-31,5.215597152709961,0.34583099394142874
2005-09-01,5.040480136871338,0.3649534367805472
2005-09-02,0.8406946659088135,1.19082762866394
2005-09-03,0.8759593367576599,1.133161332325483
2005-09-04,0.889019250869751,1.090948142142278
2005-09-05,0.876018762588501,1.3074002780915577
2005-09-06,0.6303213834762573,1.3172404339966222
2005-09-07,0.6468034386634827,1.4985421164024815
2005-09-08,0.6611005663871765,1.6772954978842638
2005-09-09,0.6494298577308655,1.736153291996136
2005-09-10,4.768063068389893,0.49797954619992385
2005-09-11,5.06025505065918,0.9235266137257001
2005-09-12,5.02696418762207,0.7682767707700003
2005-09-13,4.869632244110107,0.6599352922038615
2005-09-14,0.8288846611976624,1.3100404935736376
2005-09-15,0.8355327844619751,1.3564158725836324
2005-09-16,0.8408467769622803,1.1878345635620722
2005-09-17,0.8125899434089661,0.79307792600291
2005-09-18,0.6576739549636841,1.731306075720667
2005-09-19,0.7132773399353027,1.1994178708011338
2005-09-20,0.7160509824752808,0.7858703840996141
2005-09-21,0.6634748578071594,1.4744412859754543
2005-09-22,0.6718830466270447,1.3150316481129334
2005-09-23,0.6739604473114014,1.2121994565946328
2005-09-24,0.670535147190094,1.0363262737265266
2005-09-25,0.6830515265464783,1.9294986764157358
2005-09-26,0.6728368401527405,1.5373210592146924
2005-09-27,0.6606000661849976,1.80574908091209
2005-09-28,0.7024227976799011,1.2401606693284841
2005-09-29,0.616024374961853,1.4975197478227533
2005-09-30,0.6357697248458862,1.2929300219064708
2005-10-01,0.6282888650894165,1.8759021822355368
2005-10-02,0.6741794943809509,1.907791370733353
2005-10-03,0.7127574682235718,1.5282569244247566
2005-10-04,0.6488118171691895,2.0330643243502853
2005-10-05,0.7162638902664185,1.181635497044856
2005-10-06,0.7263785600662231,1.6289018143196177
2005-10-07,0.7076518535614014,0.6882925887076349
2005-10-08,0.656853437423706,1.603997837720212
2005-10-09,0.6530619859695435,1.4268639287568832
2005-10-10,0.6320377588272095,1.689587942141895
2005-10-11,0.6583995819091797,1.6727074048722095
2005-10-12,0.6177920699119568,1.8146728893420854
2005-10-13,0.6462628841400146,1.5051341837702836
2005-10-14,0.6993541717529297,1.6001825632404907
2005-10-15,0.6874129772186279,1.679425887693147
2005-10-16,0.6702173948287964,1.8320404245381516
2005-10-17,0.6914361715316772,1.927540578530633
2005-10-18,0.6563441157341003,1.5536836247307657
2005-10-19,0.7075939774513245,1.4247787471651383
2005-10-20,1.8235406875610352,1.0979982275720381
2005-10-21,1.5683448314666748,0.8069154980566052
2005-10-22,1.6984751224517822,0.8229065051380822
2005-10-23,1.641855239868164,1.1603555782217512
2005-10-24,0.6351720094680786,2.074924497237866
2005-10-25,0.5829339027404785,1.8130853869378665
2005-10-26,0.5810799598693848,1.7635299126953765
2005-10-27,0.6418045163154602,1.880738304954025
2005-10-28,0.5192057490348816,1.60699224622266
2005-10-29,0.6185007095336914,1.4452762560328893
2005-10-30,0.5933778285980225,1.6701898879355819
2005-10-31,0.6275081038475037,2.161522864745056
2005-11-01,0.5918464660644531,2.292924751643634
2005-11-02,0.5222437381744385,1.6552141520975698
2005-11-03,0.6345406770706177,1.731462831926369
2005-11-04,0.6845807433128357,2.1270003234007087
2005-11-05,0.7724196910858154,2.2033240114676405
2005-11-06,0.695717453956604,1.8946366427252719
2005-11-07,0.7862582206726074,0.525332661722478
2005-11-08,0.6735979318618774,2.0387864813727115
2005-11-09,0.5968998074531555,2.222193234171226
2005-11-10,0.6297099590301514,1.4146649062234982
2005-11-11,0.6255087852478027,1.732517105653075
2005-11-12,0.6491615772247314,1.7765773819929456
2005-11-13,0.6241098642349243,2.331121501201659
2005-11-14,0.5888317823410034,2.041057867651483
2005-11-15,0.5888662338256836,1.7123054000183373
2005-11-16,0.614992618560791,2.3078902219467854
2005-11-17,0.524398922920227,1.9805892161188572
2005-11-18,0.6002545356750488,1.2714623092824442
2005-11-19,0.6243643760681152,2.22487516788382
2005-11-20,0.6537212133407593,2.6458891019017794
2005-11-21,0.6595978736877441,2.5491851922130313
2005-11-22,0.7057589292526245,2.4141853889075624
2005-11-23,0.6981809139251709,2.7626679713575926
2005-11-24,0.6719483733177185,2.8788872166411235
2005-11-25,0.6305829286575317,2.4944045391789924
2005-11-26,0.7073479294776917,1.9375626878140215
2005-11-27,0.7353923916816711,2.0764905528987136
2005-11-28,0.7646377086639404,2.9762401876827984
2005-11-29,0.7138726115226746,2.429822644151726
2005-11-30,0.6422458291053772,2.2292005076556745
2005-12-01,0.5079126358032227,2.1381564706322824
2005-12-02,0.6740168333053589,1.048201558346326
2005-12-03,0.7702218294143677,1.552439499684441
2005-12-04,0.6882694959640503,2.0809365873623342
2005-12-05,0.6878359913825989,2.0618185562769593
2005-12-06,0.7673152685165405,1.7117445063957102
2005-12-07,0.6003602743148804,1.5673373229969467
2005-12-08,0.6781778931617737,1.5550084808721434
2005-12-09,0.704505205154419,1.7172893617495641
2005-12-10,0.7405388951301575,2.3514995921510113
2005-12-11,0.48501598834991455,2.1824997143919607
2005-12-12,0.540359616279602,1.6802256166680187
2005-12-13,0.5556848049163818,2.0367023899668886
2005-12-14,0.5572292804718018,2.4261176826156983
2005-12-15,0.49351269006729126,1.6159088373569115
2005-12-16,0.5684645175933838,2.360810848707341
2005-12-17,0.6035629510879517,2.3547785972651787
2005-12-18,0.6115793585777283,1.537910402402491
2005-12-19,0.599265456199646,2.68484504790162
2005-12-20,0.44788989424705505,1.9120530656593746
2005-12-21,0.5870217084884644,2.32023194166881
2005-12-22,0.563182532787323,2.570018410456653
2005-12-23,0.6128205060958862,1.6406716768233784
2005-12-24,0.7920731902122498,1.733796626733769
2005-12-25,0.9530676007270813,1.2341286519051011
2005-12-26,0.8087342381477356,2.310473538134914
2005-12-27,0.43827250599861145,2.099345838043232
2005-12-28,0.5976254343986511,2.650613908850248
2005-12-29,0.5161492824554443,2.421363788003085
2005-12-30,0.43014079332351685,2.09279510078947
2005-12-31,0.39319100975990295,1.6424211577170795
2006-01-01,0.709550678730011,1.3421770836959253
2006-01-02,0.6142621636390686,2.601142374745157
2006-01-03,0.6543546319007874,2.614497704633289
2006-01-04,0.7133703231811523,2.9881295070226406
2006-01-05,0.6783344745635986,3.0086058292173306
2006-01-06,0.7034152746200562,2.9333289663108935
2006-01-07,0.6175470352172852,2.7309675533048283
2006-01-08,0.5586205720901489,2.497513251074643
2006-01-09,0.6277860403060913,1.030971949435649
2006-01-10,0.614193856716156,1.7182930837396289
2006-01-11,0.713366687297821,2.117706673162943
2006-01-12,0.6208773851394653,2.6256552693080666
2006-01-13,0.6897517442703247,2.6961339313973323
2006-01-14,0.6899430751800537,2.831868100392127
2006-01-15,0.6878676414489746,2.772320239396207
2006-01-16,0.6601304411888123,2.660446286538209
2006-01-17,0.7259687185287476,2.7642232218788694
2006-01-18,0.6816186904907227,3.087878040321939
2006-01-19,0.562445342540741,2.448853867242742
2006-01-20,0.5912388563156128,2.4861539430656423
2006-01-21,0.47009333968162537,2.2465787444582177
2006-01-22,0.461444228887558,2.0438668880193536
2006-01-23,0.6262531280517578,2.320442717955139
2006-01-24,0.7074142694473267,2.6577527155327103
2006-01-25,0.5447832345962524,2.4307053883010594
2006-01-26,0.50093013048172,1.9923199801175817
2006-01-27,0.6356550455093384,2.264312407169875
2006-01-28,0.6509848833084106,2.7743796149389586
2006-01-29,0.5980766415596008,2.4404955715827223
2006-01-30,0.6603479385375977,2.047172775555195
2006-01-31,0.6682870388031006,2.674133355804731
2006-02-01,0.7330213785171509,1.8203391302956868
2006-02-02,0.6991135478019714,2.424924879135134
2006-02-03,0.6705446839332581,2.973804962175073
2006-02-04,0.7144250869750977,2.793453924808461
2006-02-05,0.6977424025535583,2.6965312811490105
2006-02-06,0.7584663033485413,1.8430117868023637
2006-02-07,0.7259292602539062,2.5622564536529633
2006-02-08,0.5820651054382324,2.24566273028705
2006-02-09,0.7477405071258545,2.366003082308467
2006-02-10,0.7383502721786499,2.552713842944183
2006-02-11,0.7448406219482422,2.479066347104523
2006-02-12,0.6553741097450256,2.462512524052469
2006-02-13,0.7491266131401062,3.004891748167374
2006-02-14,0.7795218825340271,3.217238137080145
2006-02-15,0.7452303171157837,2.8095871019189347
2006-02-16,0.5702505111694336,2.09524132866061
2006-02-17,0.6309338808059692,2.2374311994921783
2006-02-18,0.7593759298324585,2.723158857137014
2006-02-19,0.801397442817688,3.000704558758387
2006-02-20,0.791076123714447,2.5744478995080033
2006-02-21,0.8015068173408508,2.8260519901791232
2006-02-22,0.8116915822029114,3.507821443219412
2006-02-23,0.6054280996322632,2.101334705987539
2006-02-24,0.5860896110534668,2.328618276747331
2006-02-25,0.8023406863212585,2.1278298805219515
2006-02-26,0.7545989751815796,2.549842965324869
2006-02-27,0.736045241355896,2.1860035620478087
2006-02-28,0.7066042423248291,2.2738144900278883
2006-03-01,0.7492444515228271,2.2945981437961
2006-03-02,0.6397947072982788,2.073578342395522
2006-03-03,0.607525110244751,1.7410917066515124
2006-03-04,0.6335806250572205,2.56873507297579
2006-03-05,0.6919445991516113,2.7239613467090926
2006-03-06,0.7780646681785583,2.9265942916508187
2006-03-07,0.8018812537193298,2.6285504863691735
2006-03-08,0.7547138929367065,2.8407664925812837
2006-03-09,0.7105457186698914,2.8876606377876417
2006-03-10,0.7933515906333923,3.2218585082375646
2006-03-11,0.6838359832763672,2.5984824740425485
2006-03-12,0.5570757389068604,2.19885175491561
2006-03-13,0.6996362209320068,1.6042559388521778
2006-03-14,0.7475905418395996,2.3687653169097254
2006-03-15,0.7341752052307129,2.259810001765038
2006-03-16,0.7731512188911438,1.7466238769328462
2006-03-17,0.7829378247261047,2.3041580602461256
2006-03-18,0.8146827220916748,2.157110529245571
2006-03-19,0.8033492565155029,2.22182177157663
2006-03-20,0.828356921672821,2.4958320741800284
2006-03-21,0.7764764428138733,2.465747525860675
2006-03-22,0.7359466552734375,2.4368284063068577
2006-03-23,0.746637225151062,2.425659412160962
2006-03-24,0.6905428171157837,2.2147633225216166
2006-03-25,0.6877034902572632,2.182060202256335
2006-03-26,0.7223891615867615,2.3967497006103464
2006-03-27,0.8659958243370056,0.9727375410098231
2006-03-28,0.8219859004020691,2.4959764863353375
2006-03-29,0.7723461985588074,2.176389042296384
2006-03-30,0.8375539779663086,2.3960459333655697
2006-03-31,0.8398683071136475,0.9817801969983279
2006-04-01,0.8271905183792114,1.1898860917327223
2006-04-02,0.8610329627990723,1.3977064278197997
2006-04-03,3.209456443786621,0.5113976545712215
2006-04-04,3.4496402740478516,0.3705741239123954
2006-04-05,3.8458409309387207,0.24888352967802607
2006-04-06,5.016700744628906,0.8057293188961213
2006-04-07,0.830917477607727,1.0745620250752796
2006-04-08,0.839242696762085,1.62956630372409
2006-04-09,0.865903913974762,1.6171531036694744
2006-04-10,0.8043365478515625,1.249422595588546
2006-04-11,0.7261937856674194,1.6430287100000645
2006-04-12,0.8332865238189697,1.5983771190285676
2006-04-13,0.8242690563201904,1.6427830240242207
2006-04-14,0.8034011125564575,1.441798532978579
2006-04-15,0.8086158633232117,0.8001324255297869
2006-04-16,0.8167943954467773,1.2300219869668694
2006-04-17,0.7386808395385742,1.4669121735686819
2006-04-18,0.8033847808837891,0.8208077449148258
2006-04-19,0.7584078311920166,1.283142188915027
2006-04-20,0.7659774422645569,0.7495101120778712
2006-04-21,0.7679540514945984,0.8319220950635272
2006-04-22,0.7771573066711426,0.9281740575109921
2006-04-23,0.8308643698692322,0.49281951847505323
2006-04-24,0.8361064791679382,0.7251931171289094
2006-04-25,0.8187999725341797,1.2257203953482307
2006-04-26,0.8117496371269226,1.194355723744726
2006-04-27,0.735747218132019,1.1673499771184443
2006-04-28,0.7322409749031067,1.066081562502039
2006-04-29,0.7451838254928589,0.5260511157986362
2006-04-30,0.7551552057266235,0.5884396521537342
2006-05-01,3.6856424808502197,0.13820636417930712
2006-05-02,5.375717639923096,0.41293201003786667
2006-05-03,5.00674295425415,0.2760613992158807
2006-05-04,5.260404109954834,0.22232657736288522
2006-05-05,3.8487441539764404,0.35939570163534035
2006-05-06,4.950368404388428,0.6195075039978574
2006-05-07,4.592636585235596,0.4090667816755103
2006-05-08,4.789618015289307,0.5123683252246772
2006-05-09,0.7418675422668457,0.11265486192990483
2006-05-10,0.7081886529922485,0.34874684070424333
2006-05-11,0.713918924331665,0.59071161893431
2006-05-12,0.7417380809783936,0.8892196939171606
2006-05-13,0.7357949018478394,0.5542426350718435
2006-05-14,0.7488584518432617,0.40607614590776064
2006-05-15,0.7495012283325195,0.6665564221302699
2006-05-16,0.7231337428092957,0.6993940075950631
2006-05-17,0.7787845134735107,0.6892837457000803
2006-05-18,0.7892673015594482,0.5997698885745465
2006-05-19,0.7658957242965698,0.8894762205150111
2006-05-20,0.7740088701248169,0.5644962194079451
2006-05-21,0.8044120669364929,0.4131201089935384
2006-05-22,0.8019461631774902,0.33017514929687175
2006-05-23,0.8085020780563354,0.6826586771780863
2006-05-24,0.8058186769485474,0.5678016145789309
2006-05-25,0.8414087295532227,0.712106327464178
2006-05-26,0.8442100882530212,0.7524413584613857
2006-05-27,0.849261999130249,0.5206795104828951
2006-05-28,0.8465813994407654,0.34636847003771865
2006-05-29,0.9772534966468811,0.08743960841579955
2006-05-30,0.9909432530403137,0.5352245435016183
2006-05-31,0.9774041175842285,0.5838855927258536
2006-06-01,0.9895698428153992,0.6374153202237555
2006-06-02,0.8351544737815857,0.7068669455982791
2006-06-03,0.8234806060791016,0.5352318406402746
2006-06-04,0.8173262476921082,0.35186711514457675
2006-06-05,0.826023280620575,0.6295398677437216
2006-06-06,0.8250727653503418,0.4584607698754623
2006-06-07,0.8200832605361938,0.5029535621677029
2006-06-08,0.8296379446983337,0.28595106466536546
2006-06-09,0.8192195296287537,0.471306303416487
2006-06-10,4.213119983673096,0.0
2006-06-11,4.128882884979248,0.0
2006-06-12,4.244805812835693,0.0
2006-06-13,4.285378932952881,0.0
2006-06-14,0.8108246326446533,0.33112453629512334
2006-06-15,0.8203144073486328,0.7256960302156784
2006-06-16,0.8070071339607239,0.3306004658129004
2006-06-17,0.8119409680366516,0.31364810737611987
2006-06-18,0.8253229856491089,0.3964539272926411
2006-06-19,0.8097161054611206,0.32498320968281963
2006-06-20,0.793617844581604,0.250821018482612
2006-06-21,0.8005683422088623,0.40446352091665644
2006-06-22,0.8524371385574341,0.6943095096220316
2006-06-23,0.8389643430709839,0.09069075067794898
2006-06-24,0.846898078918457,0.26668171532517165
2006-06-25,0.8437160849571228,0.2864891876495476
2006-06-26,0.8687889575958252,0.3201817374562715
2006-06-27,0.8806599974632263,0.5558554029295599
2006-06-28,0.8737825155258179,0.14356588679470592
2006-06-29,0.8568921089172363,0.5821008871827194
2006-06-30,4.3913187980651855,0.3343381455567727
2006-07-01,4.619082450866699,0.22441885669651096
2006-07-02,4.249350070953369,0.19659153008454666
2006-07-03,3.866210460662842,0.2189577795497837
2006-07-04,0.75153648853302,0.2634426458542722
2006-07-05,0.7537111639976501,0.745053744553018
2006-07-06,0.7476286888122559,0.33989388127662207
2006-07-07,0.761455774307251,0.5913956391073019
2006-07-08,0.8871451616287231,0.44160005069811936
2006-07-09,0.8555649518966675,0.40420464847976384
2006-07-10,0.8458479046821594,0.5867952484474181
2006-07-11,0.8886580467224121,0.4025874513424393
2006-07-12,0.8172295093536377,0.5599252703229914
2006-07-13,0.816737174987793,0.5170580053629766
2006-07-14,0.7876208424568176,0.5355453130295003
2006-07-15,0.7022035121917725,0.14666871018004807
2006-07-16,5.092602729797363,0.16652061182141725
2006-07-17,5.133134365081787,0.09790686507273169
2006-07-18,5.149351596832275,0.05251881886522133
2006-07-19,5.086182594299316,0.23327872534374666
2006-07-20,0.713489294052124,0.3954058222547344
2006-07-21,0.7030565738677979,0.5185037345231425
2006-07-22,0.7311871647834778,0.5063058528656356
2006-07-23,0.7563068270683289,0.4571895948612874
2006-07-24,0.7493892908096313,0.7007707488091357
2006-07-25,0.7621981501579285,0.9384717346125565
2006-07-26,0.7837282419204712,0.6477464985025283
2006-07-27,0.7535843849182129,0.31331037553537516
2006-07-28,1.0887290239334106,0.7096564451281604
2006-07-29,1.094627857208252,0.6672629387997037
2006-07-30,1.065293550491333,0.7028599512849747
2006-07-31,1.0605638027191162,0.5967768835463458
2006-08-01,0.6790155172348022,0.4377793731896773
2006-08-02,0.6937816143035889,0.47079459807238
2006-08-03,0.6885899305343628,0.5997704397680446
2006-08-04,0.6877442598342896,0.5435617122939826
2006-08-05,0.7583518624305725,0.8566548978048166
2006-08-06,0.7800930142402649,0.3133516340023867
2006-08-07,0.7515885829925537,0.6273712148486869
2006-08-08,0.7349915504455566,0.9051278227929571
2006-08-09,0.7702613472938538,0.60855282134699
2006-08-10,0.7569849491119385,0.7864899559732765
2006-08-11,0.7745012640953064,0.7899392455920439
2006-08-12,0.7628226280212402,0.7441047722766836
2006-08-13,0.7379136085510254,1.0157849659943892
2006-08-14,0.7868410348892212,0.8402475792289935
2006-08-15,0.7590388059616089,0.7913026649826552
2006-08-16,0.7404574155807495,1.156472171371147
2006-08-17,0.748412013053894,0.634914320449933
2006-08-18,0.7598856687545776,0.72116013320461
2006-08-19,0.7476247549057007,0.635022838773549
2006-08-20,0.7118875980377197,1.1790604793169028
2006-08-21,0.8593025803565979,1.467329143987757
2006-08-22,0.8993912935256958,0.8078528220492868
2006-08-23,0.8577373623847961,1.4390206278901616
2006-08-24,0.8352216482162476,0.44291162755681307
2006-08-25,1.0811187028884888,1.137053017667868
2006-08-26,1.113295555114746,1.1554601727746254
2006-08-27,1.1160204410552979,1.0529313401804479
2006-08-28,1.1362669467926025,1.250003420384328
2006-08-29,0.8152960538864136,1.3559133150730198
2006-08-30,0.7894129753112793,1.4576624398814801
2006-08-31,0.7790026664733887,1.4185931774272833
2006-09-01,0.7670497298240662,1.718431135644202
2006-09-02,0.830916166305542,1.6595323568062526
2006-09-03,0.9094641804695129,0.7557305044715855
2006-09-04,0.9322950839996338,1.5111850268045222
2006-09-05,0.885077178478241,1.846880973686128
2006-09-06,0.7035818696022034,0.21264663764535421
2006-09-07,0.7211788892745972,0.7831262738339007
2006-09-08,0.7277048230171204,0.8542564001147974
2006-09-09,0.7407439351081848,1.288750271412849
2006-09-10,0.7174547910690308,1.4164881067268764
2006-09-11,0.7156065702438354,1.58903483654407
2006-09-12,0.6833542585372925,1.5502565268422641
2006-09-13,0.6737008094787598,1.5718469883999235
2006-09-14,0.76628577709198,1.6509021976586193
2006-09-15,0.7772573232650757,2.1327901288224087
2006-09-16,0.7764256000518799,2.0047199665564768
2006-09-17,0.7133588790893555,1.0610410207268848
2006-09-18,0.7809928059577942,1.2952786251063155
2006-09-19,0.7269466519355774,1.8115905721419037
2006-09-20,0.855606198310852,1.5265416872422404
2006-09-21,0.7706885933876038,1.644943721232299
2006-09-22,0.74159836769104,1.5119177460710185
2006-09-23,0.7454769611358643,1.08824335330805
2006-09-24,0.749696671962738,1.2073374459833064
2006-09-25,0.7451680898666382,1.3315203284728625
